GeoFIPS,GeoName,Region,Table,LineCode,IndustryClassification,Description,2014
6045,"Mendocino, CA",8,CA30,180,...,  Earnings by place of work,1929759
6045,"Mendocino, CA",8,CA30,190,...,    Wages and salaries,1187465
6045,"Mendocino, CA",8,CA30,200,...,    Supplements to wages and salaries,380845
6045,"Mendocino, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,295536
6045,"Mendocino, CA",8,CA30,202,...,      Employer contributions for government social insurance,85309
6045,"Mendocino, CA",8,CA30,210,...,    Proprietors' income,361449
6045,"Mendocino, CA",8,CA30,220,...,      Farm proprietors' income,33733
6045,"Mendocino, CA",8,CA30,230,...,      Nonfarm proprietors' income,327716
6045,"Mendocino, CA",8,CA30,240,...,Total employment (number of jobs),50120
6045,"Mendocino, CA",8,CA30,250,...,  Wage and salary employment,33117
6045,"Mendocino, CA",8,CA30,260,...,  Proprietors employment,17003
6045,"Mendocino, CA",8,CA30,270,...,    Farm proprietors employment 6/,1014
6045,"Mendocino, CA",8,CA30,280,...,    Nonfarm proprietors employment,15989
6045,"Mendocino, CA",8,CA30,290,...,Average earnings per job (dollars),38503
6045,"Mendocino, CA",8,CA30,300,...,  Average wages and salaries,35857
6045,"Mendocino, CA",8,CA30,310,...,  Average nonfarm proprietors' income,20496
6047,"Merced, CA",8,CA30,10,...,Personal income (thousands of dollars),9020129
6047,"Merced, CA",8,CA30,45,...,  Net earnings by place of residence,5582568
6047,"Merced, CA",8,CA30,50,...,  Personal current transfer receipts,2215670
6047,"Merced, CA",8,CA30,60,...,    Income maintenance benefits 1/,351190
6047,"Merced, CA",8,CA30,70,...,    Unemployment insurance compensation,68421
6047,"Merced, CA",8,CA30,80,...,    Retirement and other,1796059
6047,"Merced, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",1221891
6047,"Merced, CA",8,CA30,100,...,  Population (persons) 3/,266353
6047,"Merced, CA",8,CA30,110,...,  Per capita personal income 4/,33865
6047,"Merced, CA",8,CA30,120,...,  Per capita net earnings 4/,20959
6047,"Merced, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,8319
6047,"Merced, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1319
6047,"Merced, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,257
6047,"Merced, CA",8,CA30,160,...,    Per capita retirement and other 4/,6743
6047,"Merced, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",4587
6047,"Merced, CA",8,CA30,180,...,  Earnings by place of work,5526434
6047,"Merced, CA",8,CA30,190,...,    Wages and salaries,2949332
6047,"Merced, CA",8,CA30,200,...,    Supplements to wages and salaries,998544
6047,"Merced, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,790035
6047,"Merced, CA",8,CA30,202,...,      Employer contributions for government social insurance,208509
6047,"Merced, CA",8,CA30,210,...,    Proprietors' income,1578558
6047,"Merced, CA",8,CA30,220,...,      Farm proprietors' income,982258
6047,"Merced, CA",8,CA30,230,...,      Nonfarm proprietors' income,596300
6047,"Merced, CA",8,CA30,240,...,Total employment (number of jobs),100466
6047,"Merced, CA",8,CA30,250,...,  Wage and salary employment,78570
6047,"Merced, CA",8,CA30,260,...,  Proprietors employment,21896
6047,"Merced, CA",8,CA30,270,...,    Farm proprietors employment 6/,2074
6047,"Merced, CA",8,CA30,280,...,    Nonfarm proprietors employment,19822
6047,"Merced, CA",8,CA30,290,...,Average earnings per job (dollars),55008
6047,"Merced, CA",8,CA30,300,...,  Average wages and salaries,37538
6047,"Merced, CA",8,CA30,310,...,  Average nonfarm proprietors' income,30083
6049,"Modoc, CA",8,CA30,10,...,Personal income (thousands of dollars),365803
6049,"Modoc, CA",8,CA30,45,...,  Net earnings by place of residence,171224
6049,"Modoc, CA",8,CA30,50,...,  Personal current transfer receipts,115112
6049,"Modoc, CA",8,CA30,60,...,    Income maintenance benefits 1/,9999
6049,"Modoc, CA",8,CA30,70,...,    Unemployment insurance compensation,1556
6049,"Modoc, CA",8,CA30,80,...,    Retirement and other,103557
6049,"Modoc, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",79467
6049,"Modoc, CA",8,CA30,100,...,  Population (persons) 3/,9023
6049,"Modoc, CA",8,CA30,110,...,  Per capita personal income 4/,40541
6049,"Modoc, CA",8,CA30,120,...,  Per capita net earnings 4/,18976
6049,"Modoc, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,12758
6049,"Modoc, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1108
6049,"Modoc, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,172
6049,"Modoc, CA",8,CA30,160,...,    Per capita retirement and other 4/,11477
6049,"Modoc, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",8807
6049,"Modoc, CA",8,CA30,180,...,  Earnings by place of work,184100
6049,"Modoc, CA",8,CA30,190,...,    Wages and salaries,95670
6049,"Modoc, CA",8,CA30,200,...,    Supplements to wages and salaries,40003
6049,"Modoc, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,33311
6049,"Modoc, CA",8,CA30,202,...,      Employer contributions for government social insurance,6692
6049,"Modoc, CA",8,CA30,210,...,    Proprietors' income,48427
6049,"Modoc, CA",8,CA30,220,...,      Farm proprietors' income,26549
6049,"Modoc, CA",8,CA30,230,...,      Nonfarm proprietors' income,21878
6049,"Modoc, CA",8,CA30,240,...,Total employment (number of jobs),4523
6049,"Modoc, CA",8,CA30,250,...,  Wage and salary employment,2733
6049,"Modoc, CA",8,CA30,260,...,  Proprietors employment,1790
6049,"Modoc, CA",8,CA30,270,...,    Farm proprietors employment 6/,353
6049,"Modoc, CA",8,CA30,280,...,    Nonfarm proprietors employment,1437
6049,"Modoc, CA",8,CA30,290,...,Average earnings per job (dollars),40703
6049,"Modoc, CA",8,CA30,300,...,  Average wages and salaries,35005
6049,"Modoc, CA",8,CA30,310,...,  Average nonfarm proprietors' income,15225
6051,"Mono, CA",8,CA30,10,...,Personal income (thousands of dollars),607438
6051,"Mono, CA",8,CA30,45,...,  Net earnings by place of residence,360138
6051,"Mono, CA",8,CA30,50,...,  Personal current transfer receipts,66521
6051,"Mono, CA",8,CA30,60,...,    Income maintenance benefits 1/,6074
6051,"Mono, CA",8,CA30,70,...,    Unemployment insurance compensation,3764
6051,"Mono, CA",8,CA30,80,...,    Retirement and other,56683
6051,"Mono, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",180779
6051,"Mono, CA",8,CA30,100,...,  Population (persons) 3/,13997
6051,"Mono, CA",8,CA30,110,...,  Per capita personal income 4/,43398
6051,"Mono, CA",8,CA30,120,...,  Per capita net earnings 4/,25730
6051,"Mono, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,4753
6051,"Mono, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,434
6051,"Mono, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,269
6051,"Mono, CA",8,CA30,160,...,    Per capita retirement and other 4/,4050
6051,"Mono, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",12916
6051,"Mono, CA",8,CA30,180,...,  Earnings by place of work,422556
6051,"Mono, CA",8,CA30,190,...,    Wages and salaries,264437
6051,"Mono, CA",8,CA30,200,...,    Supplements to wages and salaries,85610
6051,"Mono, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,66413
6051,"Mono, CA",8,CA30,202,...,      Employer contributions for government social insurance,19197
6051,"Mono, CA",8,CA30,210,...,    Proprietors' income,72509
6051,"Mono, CA",8,CA30,220,...,      Farm proprietors' income,14147
6051,"Mono, CA",8,CA30,230,...,      Nonfarm proprietors' income,58362
6051,"Mono, CA",8,CA30,240,...,Total employment (number of jobs),9662
6051,"Mono, CA",8,CA30,250,...,  Wage and salary employment,6976
6051,"Mono, CA",8,CA30,260,...,  Proprietors employment,2686
6051,"Mono, CA",8,CA30,270,...,    Farm proprietors employment 6/,60
6051,"Mono, CA",8,CA30,280,...,    Nonfarm proprietors employment,2626
6051,"Mono, CA",8,CA30,290,...,Average earnings per job (dollars),43734
6051,"Mono, CA",8,CA30,300,...,  Average wages and salaries,37907
6051,"Mono, CA",8,CA30,310,...,  Average nonfarm proprietors' income,22225
6053,"Monterey, CA",8,CA30,10,...,Personal income (thousands of dollars),19889054
6053,"Monterey, CA",8,CA30,45,...,  Net earnings by place of residence,12399645
6053,"Monterey, CA",8,CA30,50,...,  Personal current transfer receipts,2947370
6053,"Monterey, CA",8,CA30,60,...,    Income maintenance benefits 1/,365670
6053,"Monterey, CA",8,CA30,70,...,    Unemployment insurance compensation,118430
6053,"Monterey, CA",8,CA30,80,...,    Retirement and other,2463270
6053,"Monterey, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",4542039
6053,"Monterey, CA",8,CA30,100,...,  Population (persons) 3/,431344
6053,"Monterey, CA",8,CA30,110,...,  Per capita personal income 4/,46109
6053,"Monterey, CA",8,CA30,120,...,  Per capita net earnings 4/,28747
6053,"Monterey, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6833
6053,"Monterey, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,848
6053,"Monterey, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,275
6053,"Monterey, CA",8,CA30,160,...,    Per capita retirement and other 4/,5711
6053,"Monterey, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",10530
6053,"Monterey, CA",8,CA30,180,...,  Earnings by place of work,13655717
6053,"Monterey, CA",8,CA30,190,...,    Wages and salaries,8548933
6053,"Monterey, CA",8,CA30,200,...,    Supplements to wages and salaries,2520218
6053,"Monterey, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,1876626
6053,"Monterey, CA",8,CA30,202,...,      Employer contributions for government social insurance,643592
6053,"Monterey, CA",8,CA30,210,...,    Proprietors' income,2586566
6053,"Monterey, CA",8,CA30,220,...,      Farm proprietors' income,1007606
6053,"Monterey, CA",8,CA30,230,...,      Nonfarm proprietors' income,1578960
6053,"Monterey, CA",8,CA30,240,...,Total employment (number of jobs),240804
6053,"Monterey, CA",8,CA30,250,...,  Wage and salary employment,193953
6053,"Monterey, CA",8,CA30,260,...,  Proprietors employment,46851
6053,"Monterey, CA",8,CA30,270,...,    Farm proprietors employment 6/,901
6053,"Monterey, CA",8,CA30,280,...,    Nonfarm proprietors employment,45950
6053,"Monterey, CA",8,CA30,290,...,Average earnings per job (dollars),56709
6053,"Monterey, CA",8,CA30,300,...,  Average wages and salaries,44077
6053,"Monterey, CA",8,CA30,310,...,  Average nonfarm proprietors' income,34363
6055,"Napa, CA",8,CA30,10,...,Personal income (thousands of dollars),7734502
6055,"Napa, CA",8,CA30,45,...,  Net earnings by place of residence,4739349
6055,"Napa, CA",8,CA30,50,...,  Personal current transfer receipts,1084435
6055,"Napa, CA",8,CA30,60,...,    Income maintenance benefits 1/,66417
6055,"Napa, CA",8,CA30,70,...,    Unemployment insurance compensation,21968
6055,"Napa, CA",8,CA30,80,...,    Retirement and other,996050
6055,"Napa, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",1910718
6055,"Napa, CA",8,CA30,100,...,  Population (persons) 3/,141667
6055,"Napa, CA",8,CA30,110,...,  Per capita personal income 4/,54596
6055,"Napa, CA",8,CA30,120,...,  Per capita net earnings 4/,33454
6055,"Napa, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7655
6055,"Napa, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,469
6055,"Napa, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,155
6055,"Napa, CA",8,CA30,160,...,    Per capita retirement and other 4/,7031
6055,"Napa, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",13487
6055,"Napa, CA",8,CA30,180,...,  Earnings by place of work,5603991
6055,"Napa, CA",8,CA30,190,...,    Wages and salaries,3779048
6055,"Napa, CA",8,CA30,200,...,    Supplements to wages and salaries,1051824
6055,"Napa, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,774108
6055,"Napa, CA",8,CA30,202,...,      Employer contributions for government social insurance,277716
6055,"Napa, CA",8,CA30,210,...,    Proprietors' income,773119
6055,"Napa, CA",8,CA30,220,...,      Farm proprietors' income,37269
6055,"Napa, CA",8,CA30,230,...,      Nonfarm proprietors' income,735850
6055,"Napa, CA",8,CA30,240,...,Total employment (number of jobs),99435
6055,"Napa, CA",8,CA30,250,...,  Wage and salary employment,76329
6055,"Napa, CA",8,CA30,260,...,  Proprietors employment,23106
6055,"Napa, CA",8,CA30,270,...,    Farm proprietors employment 6/,1245
6055,"Napa, CA",8,CA30,280,...,    Nonfarm proprietors employment,21861
6055,"Napa, CA",8,CA30,290,...,Average earnings per job (dollars),56358
6055,"Napa, CA",8,CA30,300,...,  Average wages and salaries,49510
6055,"Napa, CA",8,CA30,310,...,  Average nonfarm proprietors' income,33660
6057,"Nevada, CA",8,CA30,10,...,Personal income (thousands of dollars),4975533
6057,"Nevada, CA",8,CA30,45,...,  Net earnings by place of residence,2798975
6057,"Nevada, CA",8,CA30,50,...,  Personal current transfer receipts,940721
6057,"Nevada, CA",8,CA30,60,...,    Income maintenance benefits 1/,53111
6057,"Nevada, CA",8,CA30,70,...,    Unemployment insurance compensation,15096
6057,"Nevada, CA",8,CA30,80,...,    Retirement and other,872514
6057,"Nevada, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",1235837
6057,"Nevada, CA",8,CA30,100,...,  Population (persons) 3/,98893
6057,"Nevada, CA",8,CA30,110,...,  Per capita personal income 4/,50312
6057,"Nevada, CA",8,CA30,120,...,  Per capita net earnings 4/,28303
6057,"Nevada, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,9513
6057,"Nevada, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,537
6057,"Nevada, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,153
6057,"Nevada, CA",8,CA30,160,...,    Per capita retirement and other 4/,8823
6057,"Nevada, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",12497
6057,"Nevada, CA",8,CA30,180,...,  Earnings by place of work,2197390
6057,"Nevada, CA",8,CA30,190,...,    Wages and salaries,1297536
6057,"Nevada, CA",8,CA30,200,...,    Supplements to wages and salaries,375243
6057,"Nevada, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,280925
6057,"Nevada, CA",8,CA30,202,...,      Employer contributions for government social insurance,94318
6057,"Nevada, CA",8,CA30,210,...,    Proprietors' income,524611
6057,"Nevada, CA",8,CA30,220,...,      Farm proprietors' income,-2332
6057,"Nevada, CA",8,CA30,230,...,      Nonfarm proprietors' income,526943
6057,"Nevada, CA",8,CA30,240,...,Total employment (number of jobs),57307
6057,"Nevada, CA",8,CA30,250,...,  Wage and salary employment,31006
6057,"Nevada, CA",8,CA30,260,...,  Proprietors employment,26301
6057,"Nevada, CA",8,CA30,270,...,    Farm proprietors employment 6/,650
6057,"Nevada, CA",8,CA30,280,...,    Nonfarm proprietors employment,25651
6057,"Nevada, CA",8,CA30,290,...,Average earnings per job (dollars),38344
6057,"Nevada, CA",8,CA30,300,...,  Average wages and salaries,41848
6057,"Nevada, CA",8,CA30,310,...,  Average nonfarm proprietors' income,20543
6059,"Orange, CA",8,CA30,10,...,Personal income (thousands of dollars),173305650
6059,"Orange, CA",8,CA30,45,...,  Net earnings by place of residence,117297208
6059,"Orange, CA",8,CA30,50,...,  Personal current transfer receipts,19856067
6059,"Orange, CA",8,CA30,60,...,    Income maintenance benefits 1/,1962201
6059,"Orange, CA",8,CA30,70,...,    Unemployment insurance compensation,401958
6059,"Orange, CA",8,CA30,80,...,    Retirement and other,17491908
6059,"Orange, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",36152375
6059,"Orange, CA",8,CA30,100,...,  Population (persons) 3/,3145515
6059,"Orange, CA",8,CA30,110,...,  Per capita personal income 4/,55096
6059,"Orange, CA",8,CA30,120,...,  Per capita net earnings 4/,37290
6059,"Orange, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6313
6059,"Orange, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,624
6059,"Orange, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,128
6059,"Orange, CA",8,CA30,160,...,    Per capita retirement and other 4/,5561
6059,"Orange, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",11493
6059,"Orange, CA",8,CA30,180,...,  Earnings by place of work,130736338
6059,"Orange, CA",8,CA30,190,...,    Wages and salaries,91763034
6059,"Orange, CA",8,CA30,200,...,    Supplements to wages and salaries,20477204
6059,"Orange, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,13918387
6059,"Orange, CA",8,CA30,202,...,      Employer contributions for government social insurance,6558817
6059,"Orange, CA",8,CA30,210,...,    Proprietors' income,18496100
6059,"Orange, CA",8,CA30,220,...,      Farm proprietors' income,-4696
6059,"Orange, CA",8,CA30,230,...,      Nonfarm proprietors' income,18500796
6059,"Orange, CA",8,CA30,240,...,Total employment (number of jobs),2069949
6059,"Orange, CA",8,CA30,250,...,  Wage and salary employment,1580157
6059,"Orange, CA",8,CA30,260,...,  Proprietors employment,489792
6059,"Orange, CA",8,CA30,270,...,    Farm proprietors employment 6/,224
6059,"Orange, CA",8,CA30,280,...,    Nonfarm proprietors employment,489568
6059,"Orange, CA",8,CA30,290,...,Average earnings per job (dollars),63159
6059,"Orange, CA",8,CA30,300,...,  Average wages and salaries,58072
6059,"Orange, CA",8,CA30,310,...,  Average nonfarm proprietors' income,37790
6061,"Placer, CA",8,CA30,10,...,Personal income (thousands of dollars),20228856
6061,"Placer, CA",8,CA30,45,...,  Net earnings by place of residence,13831858
6061,"Placer, CA",8,CA30,50,...,  Personal current transfer receipts,2765491
6061,"Placer, CA",8,CA30,60,...,    Income maintenance benefits 1/,148964
6061,"Placer, CA",8,CA30,70,...,    Unemployment insurance compensation,51583
6061,"Placer, CA",8,CA30,80,...,    Retirement and other,2564944
6061,"Placer, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",3631507
6061,"Placer, CA",8,CA30,100,...,  Population (persons) 3/,371694
6061,"Placer, CA",8,CA30,110,...,  Per capita personal income 4/,54423
6061,"Placer, CA",8,CA30,120,...,  Per capita net earnings 4/,37213
6061,"Placer, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,7440
6061,"Placer, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,401
6061,"Placer, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,139
6061,"Placer, CA",8,CA30,160,...,    Per capita retirement and other 4/,6901
6061,"Placer, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",9770
6061,"Placer, CA",8,CA30,180,...,  Earnings by place of work,11077457
6061,"Placer, CA",8,CA30,190,...,    Wages and salaries,7855517
6061,"Placer, CA",8,CA30,200,...,    Supplements to wages and salaries,1849443
6061,"Placer, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,1268008
6061,"Placer, CA",8,CA30,202,...,      Employer contributions for government social insurance,581435
6061,"Placer, CA",8,CA30,210,...,    Proprietors' income,1372497
6061,"Placer, CA",8,CA30,220,...,      Farm proprietors' income,-15292
6061,"Placer, CA",8,CA30,230,...,      Nonfarm proprietors' income,1387789
6061,"Placer, CA",8,CA30,240,...,Total employment (number of jobs),202549
6061,"Placer, CA",8,CA30,250,...,  Wage and salary employment,152250
6061,"Placer, CA",8,CA30,260,...,  Proprietors employment,50299
6061,"Placer, CA",8,CA30,270,...,    Farm proprietors employment 6/,1171
6061,"Placer, CA",8,CA30,280,...,    Nonfarm proprietors employment,49128
6061,"Placer, CA",8,CA30,290,...,Average earnings per job (dollars),54690
6061,"Placer, CA",8,CA30,300,...,  Average wages and salaries,51596
6061,"Placer, CA",8,CA30,310,...,  Average nonfarm proprietors' income,28248
6063,"Plumas, CA",8,CA30,10,...,Personal income (thousands of dollars),847586
6063,"Plumas, CA",8,CA30,45,...,  Net earnings by place of residence,382275
6063,"Plumas, CA",8,CA30,50,...,  Personal current transfer receipts,236697
6063,"Plumas, CA",8,CA30,60,...,    Income maintenance benefits 1/,15312
6063,"Plumas, CA",8,CA30,70,...,    Unemployment insurance compensation,5019
6063,"Plumas, CA",8,CA30,80,...,    Retirement and other,216366
6063,"Plumas, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",228614
6063,"Plumas, CA",8,CA30,100,...,  Population (persons) 3/,18606
6063,"Plumas, CA",8,CA30,110,...,  Per capita personal income 4/,45554
6063,"Plumas, CA",8,CA30,120,...,  Per capita net earnings 4/,20546
6063,"Plumas, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,12722
6063,"Plumas, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,823
6063,"Plumas, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,270
6063,"Plumas, CA",8,CA30,160,...,    Per capita retirement and other 4/,11629
6063,"Plumas, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",12287
6063,"Plumas, CA",8,CA30,180,...,  Earnings by place of work,431700
6063,"Plumas, CA",8,CA30,190,...,    Wages and salaries,261521
6063,"Plumas, CA",8,CA30,200,...,    Supplements to wages and salaries,99214
6063,"Plumas, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,80011
6063,"Plumas, CA",8,CA30,202,...,      Employer contributions for government social insurance,19203
6063,"Plumas, CA",8,CA30,210,...,    Proprietors' income,70965
6063,"Plumas, CA",8,CA30,220,...,      Farm proprietors' income,3458
6063,"Plumas, CA",8,CA30,230,...,      Nonfarm proprietors' income,67507
6063,"Plumas, CA",8,CA30,240,...,Total employment (number of jobs),9440
6063,"Plumas, CA",8,CA30,250,...,  Wage and salary employment,6433
6063,"Plumas, CA",8,CA30,260,...,  Proprietors employment,3007
6063,"Plumas, CA",8,CA30,270,...,    Farm proprietors employment 6/,104
6063,"Plumas, CA",8,CA30,280,...,    Nonfarm proprietors employment,2903
6063,"Plumas, CA",8,CA30,290,...,Average earnings per job (dollars),45731
6063,"Plumas, CA",8,CA30,300,...,  Average wages and salaries,40653
6063,"Plumas, CA",8,CA30,310,...,  Average nonfarm proprietors' income,23254
6065,"Riverside, CA",8,CA30,10,...,Personal income (thousands of dollars),78239388
6065,"Riverside, CA",8,CA30,45,...,  Net earnings by place of residence,50361961
6065,"Riverside, CA",8,CA30,50,...,  Personal current transfer receipts,15569519
6065,"Riverside, CA",8,CA30,60,...,    Income maintenance benefits 1/,1980039
6065,"Riverside, CA",8,CA30,70,...,    Unemployment insurance compensation,357790
6065,"Riverside, CA",8,CA30,80,...,    Retirement and other,13231690
6065,"Riverside, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",12307908
6065,"Riverside, CA",8,CA30,100,...,  Population (persons) 3/,2329271
6065,"Riverside, CA",8,CA30,110,...,  Per capita personal income 4/,33590
6065,"Riverside, CA",8,CA30,120,...,  Per capita net earnings 4/,21621
6065,"Riverside, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,6684
6065,"Riverside, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,850
6065,"Riverside, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,154
6065,"Riverside, CA",8,CA30,160,...,    Per capita retirement and other 4/,5681
6065,"Riverside, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",5284
6065,"Riverside, CA",8,CA30,180,...,  Earnings by place of work,41835205
6065,"Riverside, CA",8,CA30,190,...,    Wages and salaries,27939763
6065,"Riverside, CA",8,CA30,200,...,    Supplements to wages and salaries,8200183
6065,"Riverside, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,6186190
6065,"Riverside, CA",8,CA30,202,...,      Employer contributions for government social insurance,2013993
6065,"Riverside, CA",8,CA30,210,...,    Proprietors' income,5695259
6065,"Riverside, CA",8,CA30,220,...,      Farm proprietors' income,156677
6065,"Riverside, CA",8,CA30,230,...,      Nonfarm proprietors' income,5538582
6065,"Riverside, CA",8,CA30,240,...,Total employment (number of jobs),941386
6065,"Riverside, CA",8,CA30,250,...,  Wage and salary employment,672782
6065,"Riverside, CA",8,CA30,260,...,  Proprietors employment,268604
6065,"Riverside, CA",8,CA30,270,...,    Farm proprietors employment 6/,2360
6065,"Riverside, CA",8,CA30,280,...,    Nonfarm proprietors employment,266244
6065,"Riverside, CA",8,CA30,290,...,Average earnings per job (dollars),44440
6065,"Riverside, CA",8,CA30,300,...,  Average wages and salaries,41529
6065,"Riverside, CA",8,CA30,310,...,  Average nonfarm proprietors' income,20803
6067,"Sacramento, CA",8,CA30,10,...,Personal income (thousands of dollars),65126187
6067,"Sacramento, CA",8,CA30,45,...,  Net earnings by place of residence,41530545
6067,"Sacramento, CA",8,CA30,50,...,  Personal current transfer receipts,12896280
6067,"Sacramento, CA",8,CA30,60,...,    Income maintenance benefits 1/,1628791
6067,"Sacramento, CA",8,CA30,70,...,    Unemployment insurance compensation,225899
6067,"Sacramento, CA",8,CA30,80,...,    Retirement and other,11041590
6067,"Sacramento, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",10699362
6067,"Sacramento, CA",8,CA30,100,...,  Population (persons) 3/,1482026
6067,"Sacramento, CA",8,CA30,110,...,  Per capita personal income 4/,43944
6067,"Sacramento, CA",8,CA30,120,...,  Per capita net earnings 4/,28023
6067,"Sacramento, CA",8,CA30,130,...,  Per capita personal current transfer receipts 4/,8702
6067,"Sacramento, CA",8,CA30,140,...,    Per capita income maintenance benefits 4/,1099
6067,"Sacramento, CA",8,CA30,150,...,    Per capita unemployment insurance compensation 4/,152
6067,"Sacramento, CA",8,CA30,160,...,    Per capita retirement and other 4/,7450
6067,"Sacramento, CA",8,CA30,170,...,"  Per capita dividends, interest, and rent 4/",7219
6067,"Sacramento, CA",8,CA30,180,...,  Earnings by place of work,53033135
6067,"Sacramento, CA",8,CA30,190,...,    Wages and salaries,36854177
6067,"Sacramento, CA",8,CA30,200,...,    Supplements to wages and salaries,11600803
6067,"Sacramento, CA",8,CA30,201,...,      Employer contributions for employee pension and insurance funds 5/,9259478
6067,"Sacramento, CA",8,CA30,202,...,      Employer contributions for government social insurance,2341325
6067,"Sacramento, CA",8,CA30,210,...,    Proprietors' income,4578155
6067,"Sacramento, CA",8,CA30,220,...,      Farm proprietors' income,18652
6067,"Sacramento, CA",8,CA30,230,...,      Nonfarm proprietors' income,4559503
6067,"Sacramento, CA",8,CA30,240,...,Total employment (number of jobs),830627
6067,"Sacramento, CA",8,CA30,250,...,  Wage and salary employment,654363
6067,"Sacramento, CA",8,CA30,260,...,  Proprietors employment,176264
6067,"Sacramento, CA",8,CA30,270,...,    Farm proprietors employment 6/,1130
6067,"Sacramento, CA",8,CA30,280,...,    Nonfarm proprietors employment,175134
6067,"Sacramento, CA",8,CA30,290,...,Average earnings per job (dollars),63847
6067,"Sacramento, CA",8,CA30,300,...,  Average wages and salaries,56321
6067,"Sacramento, CA",8,CA30,310,...,  Average nonfarm proprietors' income,26034
6069,"San Benito, CA",8,CA30,10,...,Personal income (thousands of dollars),2417263
6069,"San Benito, CA",8,CA30,45,...,  Net earnings by place of residence,1685418
6069,"San Benito, CA",8,CA30,50,...,  Personal current transfer receipts,355734
6069,"San Benito, CA",8,CA30,60,...,    Income maintenance benefits 1/,39689
6069,"San Benito, CA",8,CA30,70,...,    Unemployment insurance compensation,12903
6069,"San Benito, CA",8,CA30,80,...,    Retirement and other,303142
6069,"San Benito, CA",8,CA30,90,...,"  Dividends, interest, and rent 2/",376111
6069,"San Benito, CA",8,CA30,100,...,  Population (persons) 3/,58267
6069,"San Benito, CA",8,CA30,110,...,  Per capita personal income 4/,41486
